anio,eleccion,tipo_eleccion,nombre_eleccion,codigo_comuna,region_actual,region_historica,comuna,padron
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5804,De Valparaíso,De Valparaíso,Villa Alemana,84356
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",9120,De la Araucanía,De la Araucanía,Villarrica,47295
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",13132,Metropolitana de Santiago,Metropolitana de Santiago,Vitacura,79859
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5109,De Valparaíso,De Valparaíso,Viña del Mar,289559
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",7408,Del Maule,Del Maule,Yerbas Buenas,13502
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8313,Del Biobío,Del Biobío,Yumbel,19213
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",16109,De Ñuble,Del Biobío,Yungay,15134
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5405,De Valparaíso,De Valparaíso,Zapallar,6878
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",16303,De Ñuble,Del Biobío,Ñiquén,9932
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",13120,Metropolitana de Santiago,Metropolitana de Santiago,Ñuñoa,178220
2016,2016-10,Municipal,Municipales,5602,De Valparaíso,De Valparaíso,Algarrobo,11560
2016,2016-10,Municipal,Municipales,13502,Metropolitana de Santiago,Metropolitana de Santiago,Alhué,5813
2016,2016-10,Municipal,Municipales,8314,Del Biobío,Del Biobío,Alto Biobío,5319
2016,2016-10,Municipal,Municipales,1107,De Tarapacá,De Tarapacá,Alto Hospicio,48675
2016,2016-10,Municipal,Municipales,3302,De Atacama,De Atacama,Alto del Carmen,4858
2016,2016-10,Municipal,Municipales,10202,De los Lagos,De los Lagos,Ancud,37520
2016,2016-10,Municipal,Municipales,4103,De Coquimbo,De Coquimbo,Andacollo,11013
2016,2016-10,Municipal,Municipales,9201,De la Araucanía,De la Araucanía,Angol,46099
2016,2016-10,Municipal,Municipales,2101,De Antofagasta,De Antofagasta,Antofagasta,260299
2016,2016-10,Municipal,Municipales,8302,Del Biobío,Del Biobío,Antuco,4378
2016,2016-10,Municipal,Municipales,12202,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Antártica,314
2016,2016-10,Municipal,Municipales,8202,Del Biobío,Del Biobío,Arauco,29547
2016,2016-10,Municipal,Municipales,15101,De Arica y Parinacota,De Arica y Parinacota,Arica,168409
2016,2016-10,Municipal,Municipales,11201,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Aysén,21576
2016,2016-10,Municipal,Municipales,13402,Metropolitana de Santiago,Metropolitana de Santiago,Buin,64927
2016,2016-10,Municipal,Municipales,16102,De Ñuble,Del Biobío,Bulnes,19906
2016,2016-10,Municipal,Municipales,5402,De Valparaíso,De Valparaíso,Cabildo,17704
2016,2016-10,Municipal,Municipales,12201,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Cabo de Hornos,2017
2016,2016-10,Municipal,Municipales,8303,Del Biobío,Del Biobío,Cabrero,23844
2016,2016-10,Municipal,Municipales,2201,De Antofagasta,De Antofagasta,Calama,122815
2016,2016-10,Municipal,Municipales,10102,De los Lagos,De los Lagos,Calbuco,30439
2016,2016-10,Municipal,Municipales,3102,De Atacama,De Atacama,Caldera,13668
2016,2016-10,Municipal,Municipales,5502,De Valparaíso,De Valparaíso,Calera,43763
2016,2016-10,Municipal,Municipales,13403,Metropolitana de Santiago,Metropolitana de Santiago,Calera de Tango,20910
2016,2016-10,Municipal,Municipales,5302,De Valparaíso,De Valparaíso,Calle Larga,10477
2016,2016-10,Municipal,Municipales,15102,De Arica y Parinacota,De Arica y Parinacota,Camarones,4551
2016,2016-10,Municipal,Municipales,1402,De Tarapacá,De Tarapacá,Camiña,2978
2016,2016-10,Municipal,Municipales,4202,De Coquimbo,De Coquimbo,Canela,8591
2016,2016-10,Municipal,Municipales,9102,De la Araucanía,De la Araucanía,Carahue,23709
2016,2016-10,Municipal,Municipales,5603,De Valparaíso,De Valparaíso,Cartagena,16962
2016,2016-10,Municipal,Municipales,5102,De Valparaíso,De Valparaíso,Casablanca,21105
2016,2016-10,Municipal,Municipales,10201,De los Lagos,De los Lagos,Castro,38678
2016,2016-10,Municipal,Municipales,5702,De Valparaíso,De Valparaíso,Catemu,11566
2016,2016-10,Municipal,Municipales,7201,Del Maule,Del Maule,Cauquenes,36979
2016,2016-10,Municipal,Municipales,8203,Del Biobío,Del Biobío,Cañete,28368
2016,2016-10,Municipal,Municipales,13102,Metropolitana de Santiago,Metropolitana de Santiago,Cerrillos,67584
2016,2016-10,Municipal,Municipales,13103,Metropolitana de Santiago,Metropolitana de Santiago,Cerro Navia,116423
2016,2016-10,Municipal,Municipales,10401,De los Lagos,De los Lagos,Chaitén,5155
2016,2016-10,Municipal,Municipales,7202,Del Maule,Del Maule,Chanco,9209
2016,2016-10,Municipal,Municipales,3201,De Atacama,De Atacama,Chañaral,11727
2016,2016-10,Municipal,Municipales,8103,Del Biobío,Del Biobío,Chiguayante,63907
2016,2016-10,Municipal,Municipales,11401,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Chile Chico,6184
2016,2016-10,Municipal,Municipales,16101,De Ñuble,Del Biobío,Chillán,146514
2016,2016-10,Municipal,Municipales,16103,De Ñuble,Del Biobío,Chillán Viejo,19485
2016,2016-10,Municipal,Municipales,6303,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Chimbarongo,28809
2016,2016-10,Municipal,Municipales,9121,De la Araucanía,De la Araucanía,Cholchol,9811
2016,2016-10,Municipal,Municipales,10203,De los Lagos,De los Lagos,Chonchi,12160
2016,2016-10,Municipal,Municipales,6302,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Chépica,13299
2016,2016-10,Municipal,Municipales,11202,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Cisnes,4165
2016,2016-10,Municipal,Municipales,16202,De Ñuble,Del Biobío,Cobquecura,5735
2016,2016-10,Municipal,Municipales,10103,De los Lagos,De los Lagos,Cochamó,4477
2016,2016-10,Municipal,Municipales,11301,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Cochrane,3192
2016,2016-10,Municipal,Municipales,6102,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Codegua,10712
2016,2016-10,Municipal,Municipales,16203,De Ñuble,Del Biobío,Coelemu,14821
2016,2016-10,Municipal,Municipales,16302,De Ñuble,Del Biobío,Coihueco,20525
2016,2016-10,Municipal,Municipales,6103,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Coinco,6704
2016,2016-10,Municipal,Municipales,7402,Del Maule,Del Maule,Colbún,16710
2016,2016-10,Municipal,Municipales,1403,De Tarapacá,De Tarapacá,Colchane,3765
2016,2016-10,Municipal,Municipales,13301,Metropolitana de Santiago,Metropolitana de Santiago,Colina,74843
2016,2016-10,Municipal,Municipales,9202,De la Araucanía,De la Araucanía,Collipulli,21376
2016,2016-10,Municipal,Municipales,6104,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Coltauco,14950
2016,2016-10,Municipal,Municipales,4302,De Coquimbo,De Coquimbo,Combarbalá,12348
2016,2016-10,Municipal,Municipales,8101,Del Biobío,Del Biobío,Concepción,198961
2016,2016-10,Municipal,Municipales,13104,Metropolitana de Santiago,Metropolitana de Santiago,Conchalí,121265
2016,2016-10,Municipal,Municipales,5103,De Valparaíso,De Valparaíso,Concón,34300
2016,2016-10,Municipal,Municipales,7102,Del Maule,Del Maule,Constitución,38421
2016,2016-10,Municipal,Municipales,8204,Del Biobío,Del Biobío,Contulmo,5779
2016,2016-10,Municipal,Municipales,3101,De Atacama,De Atacama,Copiapó,116156
2016,2016-10,Municipal,Municipales,4102,De Coquimbo,De Coquimbo,Coquimbo,152428
2016,2016-10,Municipal,Municipales,8102,Del Biobío,Del Biobío,Coronel,85044
2016,2016-10,Municipal,Municipales,14102,De los Ríos,De los Ríos,Corral,5441
2016,2016-10,Municipal,Municipales,11101,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Coyhaique,51827
2016,2016-10,Municipal,Municipales,9103,De la Araucanía,De la Araucanía,Cunco,19297
2016,2016-10,Municipal,Municipales,9203,De la Araucanía,De la Araucanía,Curacautín,20536
2016,2016-10,Municipal,Municipales,13503,Metropolitana de Santiago,Metropolitana de Santiago,Curacaví,23570
2016,2016-10,Municipal,Municipales,10204,De los Lagos,De los Lagos,Curaco de Vélez,3637
2016,2016-10,Municipal,Municipales,8205,Del Biobío,Del Biobío,Curanilahue,30054
2016,2016-10,Municipal,Municipales,9104,De la Araucanía,De la Araucanía,Curarrehue,7887
2016,2016-10,Municipal,Municipales,7103,Del Maule,Del Maule,Curepto,10117
2016,2016-10,Municipal,Municipales,7301,Del Maule,Del Maule,Curicó,110981
2016,2016-10,Municipal,Municipales,10205,De los Lagos,De los Lagos,Dalcahue,11254
2016,2016-10,Municipal,Municipales,3202,De Atacama,De Atacama,Diego de Almagro,14100
2016,2016-10,Municipal,Municipales,6105,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Doñihue,17206
2016,2016-10,Municipal,Municipales,13105,Metropolitana de Santiago,Metropolitana de Santiago,El Bosque,139195
2016,2016-10,Municipal,Municipales,16104,De Ñuble,Del Biobío,El Carmen,12072
2016,2016-10,Municipal,Municipales,13602,Metropolitana de Santiago,Metropolitana de Santiago,El Monte,25688
2016,2016-10,Municipal,Municipales,5604,De Valparaíso,De Valparaíso,El Quisco,11176
2016,2016-10,Municipal,Municipales,5605,De Valparaíso,De Valparaíso,El Tabo,9083
2016,2016-10,Municipal,Municipales,7104,Del Maule,Del Maule,Empedrado,4319
2016,2016-10,Municipal,Municipales,9204,De la Araucanía,De la Araucanía,Ercilla,7909
2016,2016-10,Municipal,Municipales,13106,Metropolitana de Santiago,Metropolitana de Santiago,Estación Central,126374
2016,2016-10,Municipal,Municipales,8104,Del Biobío,Del Biobío,Florida,10124
2016,2016-10,Municipal,Municipales,9105,De la Araucanía,De la Araucanía,Freire,21997
2016,2016-10,Municipal,Municipales,3303,De Atacama,De Atacama,Freirina,5591
2016,2016-10,Municipal,Municipales,10104,De los Lagos,De los Lagos,Fresia,11851
2016,2016-10,Municipal,Municipales,10105,De los Lagos,De los Lagos,Frutillar,14843
2016,2016-10,Municipal,Municipales,10402,De los Lagos,De los Lagos,Futaleufú,3609
2016,2016-10,Municipal,Municipales,14202,De los Ríos,De los Ríos,Futrono,13700
2016,2016-10,Municipal,Municipales,9106,De la Araucanía,De la Araucanía,Galvarino,11821
2016,2016-10,Municipal,Municipales,15202,De Arica y Parinacota,De Arica y Parinacota,General Lagos,2600
2016,2016-10,Municipal,Municipales,9107,De la Araucanía,De la Araucanía,Gorbea,15308
2016,2016-10,Municipal,Municipales,6106,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Graneros,25563
2016,2016-10,Municipal,Municipales,11203,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Guaitecas,1618
2016,2016-10,Municipal,Municipales,5503,De Valparaíso,De Valparaíso,Hijuelas,14637
2016,2016-10,Municipal,Municipales,10403,De los Lagos,De los Lagos,Hualaihué,7931
2016,2016-10,Municipal,Municipales,7302,Del Maule,Del Maule,Hualañé,9232
2016,2016-10,Municipal,Municipales,8112,Del Biobío,Del Biobío,Hualpén,75974
2016,2016-10,Municipal,Municipales,8105,Del Biobío,Del Biobío,Hualqui,18967
2016,2016-10,Municipal,Municipales,1404,De Tarapacá,De Tarapacá,Huara,9294
2016,2016-10,Municipal,Municipales,3304,De Atacama,De Atacama,Huasco,7865
2016,2016-10,Municipal,Municipales,13107,Metropolitana de Santiago,Metropolitana de Santiago,Huechuraba,66640
2016,2016-10,Municipal,Municipales,4201,De Coquimbo,De Coquimbo,Illapel,26737
2016,2016-10,Municipal,Municipales,13108,Metropolitana de Santiago,Metropolitana de Santiago,Independencia,77520
2016,2016-10,Municipal,Municipales,1101,De Tarapacá,De Tarapacá,Iquique,157867
2016,2016-10,Municipal,Municipales,13603,Metropolitana de Santiago,Metropolitana de Santiago,Isla de Maipo,25244
2016,2016-10,Municipal,Municipales,5201,De Valparaíso,De Valparaíso,Isla de Pascua,5148
2016,2016-10,Municipal,Municipales,5104,De Valparaíso,De Valparaíso,Juan Fernández,870
2016,2016-10,Municipal,Municipales,13109,Metropolitana de Santiago,Metropolitana de Santiago,La Cisterna,84017
2016,2016-10,Municipal,Municipales,5504,De Valparaíso,De Valparaíso,La Cruz,13958
2016,2016-10,Municipal,Municipales,6202,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,La Estrella,3563
2016,2016-10,Municipal,Municipales,13110,Metropolitana de Santiago,Metropolitana de Santiago,La Florida,299996
2016,2016-10,Municipal,Municipales,13111,Metropolitana de Santiago,Metropolitana de Santiago,La Granja,105549
2016,2016-10,Municipal,Municipales,4104,De Coquimbo,De Coquimbo,La Higuera,4168
2016,2016-10,Municipal,Municipales,5401,De Valparaíso,De Valparaíso,La Ligua,28904
2016,2016-10,Municipal,Municipales,13112,Metropolitana de Santiago,Metropolitana de Santiago,La Pintana,136563
2016,2016-10,Municipal,Municipales,13113,Metropolitana de Santiago,Metropolitana de Santiago,La Reina,90053
2016,2016-10,Municipal,Municipales,4101,De Coquimbo,De Coquimbo,La Serena,156538
2016,2016-10,Municipal,Municipales,14201,De los Ríos,De los Ríos,La Unión,34977
2016,2016-10,Municipal,Municipales,14203,De los Ríos,De los Ríos,Lago Ranco,8865
2016,2016-10,Municipal,Municipales,11102,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Lago Verde,1301
2016,2016-10,Municipal,Municipales,12102,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Laguna Blanca,1014
2016,2016-10,Municipal,Municipales,8304,Del Biobío,Del Biobío,Laja,21053
2016,2016-10,Municipal,Municipales,13302,Metropolitana de Santiago,Metropolitana de Santiago,Lampa,47225
2016,2016-10,Municipal,Municipales,14103,De los Ríos,De los Ríos,Lanco,15542
2016,2016-10,Municipal,Municipales,6107,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Las Cabras,18970
2016,2016-10,Municipal,Municipales,13114,Metropolitana de Santiago,Metropolitana de Santiago,Las Condes,246481
2016,2016-10,Municipal,Municipales,9108,De la Araucanía,De la Araucanía,Lautaro,32327
2016,2016-10,Municipal,Municipales,8201,Del Biobío,Del Biobío,Lebu,21406
2016,2016-10,Municipal,Municipales,7303,Del Maule,Del Maule,Licantén,6827
2016,2016-10,Municipal,Municipales,5802,De Valparaíso,De Valparaíso,Limache,36327
2016,2016-10,Municipal,Municipales,7401,Del Maule,Del Maule,Linares,79055
2016,2016-10,Municipal,Municipales,6203,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Litueche,5899
2016,2016-10,Municipal,Municipales,10107,De los Lagos,De los Lagos,Llanquihue,15420
2016,2016-10,Municipal,Municipales,5703,De Valparaíso,De Valparaíso,Llay-Llay,19766
2016,2016-10,Municipal,Municipales,13115,Metropolitana de Santiago,Metropolitana de Santiago,Lo Barnechea,71512
2016,2016-10,Municipal,Municipales,13116,Metropolitana de Santiago,Metropolitana de Santiago,Lo Espejo,93841
2016,2016-10,Municipal,Municipales,13117,Metropolitana de Santiago,Metropolitana de Santiago,Lo Prado,90731
2016,2016-10,Municipal,Municipales,6304,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Lolol,6482
2016,2016-10,Municipal,Municipales,9109,De la Araucanía,De la Araucanía,Loncoche,22151
2016,2016-10,Municipal,Municipales,7403,Del Maule,Del Maule,Longaví,25285
2016,2016-10,Municipal,Municipales,9205,De la Araucanía,De la Araucanía,Lonquimay,11560
2016,2016-10,Municipal,Municipales,5301,De Valparaíso,De Valparaíso,Los Andes,54356
2016,2016-10,Municipal,Municipales,14104,De los Ríos,De los Ríos,Los Lagos,18099
2016,2016-10,Municipal,Municipales,10106,De los Lagos,De los Lagos,Los Muermos,15456
2016,2016-10,Municipal,Municipales,9206,De la Araucanía,De la Araucanía,Los Sauces,7367
2016,2016-10,Municipal,Municipales,4203,De Coquimbo,De Coquimbo,Los Vilos,17288
2016,2016-10,Municipal,Municipales,8206,Del Biobío,Del Biobío,Los Álamos,17032
2016,2016-10,Municipal,Municipales,8301,Del Biobío,Del Biobío,Los Ángeles,153106
2016,2016-10,Municipal,Municipales,8106,Del Biobío,Del Biobío,Lota,48045
2016,2016-10,Municipal,Municipales,9207,De la Araucanía,De la Araucanía,Lumaco,9016
2016,2016-10,Municipal,Municipales,6108,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Machalí,31590
2016,2016-10,Municipal,Municipales,13118,Metropolitana de Santiago,Metropolitana de Santiago,Macul,99299
2016,2016-10,Municipal,Municipales,13119,Metropolitana de Santiago,Metropolitana de Santiago,Maipú,370091
2016,2016-10,Municipal,Municipales,6109,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Malloa,11722
2016,2016-10,Municipal,Municipales,6204,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Marchigüe,6523
2016,2016-10,Municipal,Municipales,14106,De los Ríos,De los Ríos,Mariquina,17661
2016,2016-10,Municipal,Municipales,2302,De Antofagasta,De Antofagasta,María Elena,6656
2016,2016-10,Municipal,Municipales,13504,Metropolitana de Santiago,Metropolitana de Santiago,María Pinto,10249
2016,2016-10,Municipal,Municipales,7105,Del Maule,Del Maule,Maule,19549
2016,2016-10,Municipal,Municipales,10108,De los Lagos,De los Lagos,Maullín,15080
2016,2016-10,Municipal,Municipales,2102,De Antofagasta,De Antofagasta,Mejillones,9003
2016,2016-10,Municipal,Municipales,9110,De la Araucanía,De la Araucanía,Melipeuco,7207
2016,2016-10,Municipal,Municipales,13501,Metropolitana de Santiago,Metropolitana de Santiago,Melipilla,90966
2016,2016-10,Municipal,Municipales,7304,Del Maule,Del Maule,Molina,37419
2016,2016-10,Municipal,Municipales,4303,De Coquimbo,De Coquimbo,Monte Patria,26550
2016,2016-10,Municipal,Municipales,6110,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Mostazal,19381
2016,2016-10,Municipal,Municipales,8305,Del Biobío,Del Biobío,Mulchén,25929
2016,2016-10,Municipal,Municipales,14105,De los Ríos,De los Ríos,Máfil,6776
2016,2016-10,Municipal,Municipales,8306,Del Biobío,Del Biobío,Nacimiento,23950
2016,2016-10,Municipal,Municipales,6305,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Nancagua,14494
2016,2016-10,Municipal,Municipales,12401,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Natales,21128
2016,2016-10,Municipal,Municipales,6205,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Navidad,5669
2016,2016-10,Municipal,Municipales,8307,Del Biobío,Del Biobío,Negrete,8530
2016,2016-10,Municipal,Municipales,16204,De Ñuble,Del Biobío,Ninhue,6157
2016,2016-10,Municipal,Municipales,5506,De Valparaíso,De Valparaíso,Nogales,19101
2016,2016-10,Municipal,Municipales,9111,De la Araucanía,De la Araucanía,Nueva Imperial,29637
2016,2016-10,Municipal,Municipales,11302,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,O'Higgins,740
2016,2016-10,Municipal,Municipales,6111,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Olivar,11723
2016,2016-10,Municipal,Municipales,2202,De Antofagasta,De Antofagasta,Ollagüe,2202
2016,2016-10,Municipal,Municipales,5803,De Valparaíso,De Valparaíso,Olmué,14850
2016,2016-10,Municipal,Municipales,10301,De los Lagos,De los Lagos,Osorno,138682
2016,2016-10,Municipal,Municipales,4301,De Coquimbo,De Coquimbo,Ovalle,87001
2016,2016-10,Municipal,Municipales,13604,Metropolitana de Santiago,Metropolitana de Santiago,Padre Hurtado,37889
2016,2016-10,Municipal,Municipales,9112,De la Araucanía,De la Araucanía,Padre Las Casas,54530
2016,2016-10,Municipal,Municipales,4105,De Coquimbo,De Coquimbo,Paihuano,4727
2016,2016-10,Municipal,Municipales,14107,De los Ríos,De los Ríos,Paillaco,18478
2016,2016-10,Municipal,Municipales,13404,Metropolitana de Santiago,Metropolitana de Santiago,Paine,47780
2016,2016-10,Municipal,Municipales,10404,De los Lagos,De los Lagos,Palena,2321
2016,2016-10,Municipal,Municipales,6306,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Palmilla,9986
2016,2016-10,Municipal,Municipales,14108,De los Ríos,De los Ríos,Panguipulli,32816
2016,2016-10,Municipal,Municipales,5704,De Valparaíso,De Valparaíso,Panquehue,6137
2016,2016-10,Municipal,Municipales,5403,De Valparaíso,De Valparaíso,Papudo,5184
2016,2016-10,Municipal,Municipales,6206,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Paredones,6581
2016,2016-10,Municipal,Municipales,7404,Del Maule,Del Maule,Parral,36525
2016,2016-10,Municipal,Municipales,13121,Metropolitana de Santiago,Metropolitana de Santiago,Pedro Aguirre Cerda,96273
2016,2016-10,Municipal,Municipales,7106,Del Maule,Del Maule,Pelarco,8040
2016,2016-10,Municipal,Municipales,7203,Del Maule,Del Maule,Pelluhue,6895
2016,2016-10,Municipal,Municipales,16105,De Ñuble,Del Biobío,Pemuco,7903
2016,2016-10,Municipal,Municipales,7107,Del Maule,Del Maule,Pencahue,10320
2016,2016-10,Municipal,Municipales,8107,Del Biobío,Del Biobío,Penco,40892
2016,2016-10,Municipal,Municipales,6307,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Peralillo,9642
2016,2016-10,Municipal,Municipales,9113,De la Araucanía,De la Araucanía,Perquenco,6347
2016,2016-10,Municipal,Municipales,5404,De Valparaíso,De Valparaíso,Petorca,9069
2016,2016-10,Municipal,Municipales,6112,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Peumo,12311
2016,2016-10,Municipal,Municipales,13605,Metropolitana de Santiago,Metropolitana de Santiago,Peñaflor,66651
2016,2016-10,Municipal,Municipales,13122,Metropolitana de Santiago,Metropolitana de Santiago,Peñalolén,183451
2016,2016-10,Municipal,Municipales,1405,De Tarapacá,De Tarapacá,Pica,5100
2016,2016-10,Municipal,Municipales,6113,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Pichidegua,15838
2016,2016-10,Municipal,Municipales,6201,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Pichilemu,12989
2016,2016-10,Municipal,Municipales,16106,De Ñuble,Del Biobío,Pinto,10578
2016,2016-10,Municipal,Municipales,13202,Metropolitana de Santiago,Metropolitana de Santiago,Pirque,20428
2016,2016-10,Municipal,Municipales,9114,De la Araucanía,De la Araucanía,Pitrufquén,21681
2016,2016-10,Municipal,Municipales,6308,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Placilla,7964
2016,2016-10,Municipal,Municipales,16205,De Ñuble,Del Biobío,Portezuelo,5878
2016,2016-10,Municipal,Municipales,12301,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Porvenir,6185
2016,2016-10,Municipal,Municipales,1401,De Tarapacá,De Tarapacá,Pozo Almonte,11189
2016,2016-10,Municipal,Municipales,12302,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Primavera,1526
2016,2016-10,Municipal,Municipales,13123,Metropolitana de Santiago,Metropolitana de Santiago,Providencia,162963
2016,2016-10,Municipal,Municipales,5105,De Valparaíso,De Valparaíso,Puchuncaví,13809
2016,2016-10,Municipal,Municipales,9115,De la Araucanía,De la Araucanía,Pucón,24455
2016,2016-10,Municipal,Municipales,13124,Metropolitana de Santiago,Metropolitana de Santiago,Pudahuel,161613
2016,2016-10,Municipal,Municipales,13201,Metropolitana de Santiago,Metropolitana de Santiago,Puente Alto,374571
2016,2016-10,Municipal,Municipales,10101,De los Lagos,De los Lagos,Puerto Montt,171141
2016,2016-10,Municipal,Municipales,10302,De los Lagos,De los Lagos,Puerto Octay,8684
2016,2016-10,Municipal,Municipales,10109,De los Lagos,De los Lagos,Puerto Varas,36391
2016,2016-10,Municipal,Municipales,6309,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Pumanque,3903
2016,2016-10,Municipal,Municipales,4304,De Coquimbo,De Coquimbo,Punitaqui,9944
2016,2016-10,Municipal,Municipales,12101,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Punta Arenas,120557
2016,2016-10,Municipal,Municipales,10206,De los Lagos,De los Lagos,Puqueldón,4251
2016,2016-10,Municipal,Municipales,10303,De los Lagos,De los Lagos,Purranque,19534
2016,2016-10,Municipal,Municipales,9208,De la Araucanía,De la Araucanía,Purén,11917
2016,2016-10,Municipal,Municipales,5705,De Valparaíso,De Valparaíso,Putaendo,13077
2016,2016-10,Municipal,Municipales,15201,De Arica y Parinacota,De Arica y Parinacota,Putre,6369
2016,2016-10,Municipal,Municipales,10304,De los Lagos,De los Lagos,Puyehue,11002
2016,2016-10,Municipal,Municipales,10207,De los Lagos,De los Lagos,Queilén,5979
2016,2016-10,Municipal,Municipales,10208,De los Lagos,De los Lagos,Quellón,21077
2016,2016-10,Municipal,Municipales,10209,De los Lagos,De los Lagos,Quemchi,8752
2016,2016-10,Municipal,Municipales,8308,Del Biobío,Del Biobío,Quilaco,4158
2016,2016-10,Municipal,Municipales,13125,Metropolitana de Santiago,Metropolitana de Santiago,Quilicura,125232
2016,2016-10,Municipal,Municipales,8309,Del Biobío,Del Biobío,Quilleco,9026
2016,2016-10,Municipal,Municipales,5501,De Valparaíso,De Valparaíso,Quillota,72390
2016,2016-10,Municipal,Municipales,16107,De Ñuble,Del Biobío,Quillón,14641
2016,2016-10,Municipal,Municipales,5801,De Valparaíso,De Valparaíso,Quilpué,126962
2016,2016-10,Municipal,Municipales,10210,De los Lagos,De los Lagos,Quinchao,9111
2016,2016-10,Municipal,Municipales,13126,Metropolitana de Santiago,Metropolitana de Santiago,Quinta Normal,101589
2016,2016-10,Municipal,Municipales,6114,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,11748
2016,2016-10,Municipal,Municipales,5107,De Valparaíso,De Valparaíso,Quintero,22182
2016,2016-10,Municipal,Municipales,16201,De Ñuble,Del Biobío,Quirihue,10592
2016,2016-10,Municipal,Municipales,6101,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Rancagua,187989
2016,2016-10,Municipal,Municipales,7305,Del Maule,Del Maule,Rauco,9339
2016,2016-10,Municipal,Municipales,13127,Metropolitana de Santiago,Metropolitana de Santiago,Recoleta,140760
2016,2016-10,Municipal,Municipales,9209,De la Araucanía,De la Araucanía,Renaico,9052
2016,2016-10,Municipal,Municipales,13128,Metropolitana de Santiago,Metropolitana de Santiago,Renca,114853
2016,2016-10,Municipal,Municipales,6115,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Rengo,46304
